company_id,root_domain,page_breadcrumbs,h1,meta_title,url,name,product_description,unspsc_class_name,unspsc_class,unspsc_family_name,unspsc_family,unspsc_segment_name,unspsc_segment
ce5f9825-93e4-11eb-8ad6-7326edce8d21,3m.com,United States | All 3M Products,All 3M Products for Manufacturing,All 3M Products for Manufacturing | 3M United States,https://www.3m.com/3M/en_US/p/c/i/manufacturing/,Industries Manufacturing,"3M Scotch-Weld PUR Adhesive TS230, Black, 5 Gallon Drum (36 lb), 1/Drum 3M Scotch-Weld Plastic & Rubber Instant Adhesive PR100 3M Thinsulate Acoustic Insulation TAI2099 3M Novec Electronic Degreaser Post-it Super Sticky Notes, 3 in. x 3 in., Supernova Neons Collection, 6 Pads/Pack, 65 Sheets/Pad 3M Value Masking Tape 101 3M Thinsulate Acoustic Insulation TC2303 3M Thinsulate Acoustic Insulation TC1503 Post-it Super Sticky Notes, 4 in. x 4 in., Supernova Neons collection, 4 Pads/Pack, 90 Sheets/Pad, Lined 3M Xtract Filter Bag 3M Fire Barrier Block B258 Post-it Super Sticky Notes, 4 in. x 4 in., Supernova Neons collection, 3 Pads/Pack, 70 Sheets/Pad, Lined Post-it Super Sticky Notes, 4 in. x 4 in., Supernova Neons Collection, Lined, 4 Pads/Pack, 45 Sheets/Pad 3M Xtract Electric Random Orbital Sander Post-it Super Sticky Notes, Assorted Sizes, Supernova Neons Collection, Lined, 15 Pads/Pack, 45 Sheets/Pad Post-it Super Sticky Notes, Supernova Neons color collection, Multiple sizes Post-it Super Sticky Notes, 3 in. x 3 in., Supernova Neons Collection, 12 Pads/Pack, 90 Sheets/Pad 3M Scotch-Weld PUR Adhesive TS230 Off-White Post-it Super Sticky Notes, 3 in. x 3 in., Supernova Neons Collection, 3 Pads/Pack, 45 Sheets/Pad 3M Hand-Masker M3000 Post-it Super Sticky Notes, 4 in. x 4 in., Supernova Neons collection, 6 Pads/Pack, 90 Sheets/Pad, Lined 3M Scotch-Weld Urethane Adhesive DP604NS Post-it Super Sticky Notes, 1 7/8 in. x 1 7/8 in., Supernova Neons Collection, 8 Pads/Pack, 90 Sheets/Pad Post-it Super Sticky Notes, 3 in. x 3 in., Supernova Neons Collection, 24 Pads/Pack, 90 Sheets/Pad",Manufacture of machinery,73161500,Machinery and transport equipment manufacture,73160000,Industrial Production and Manufacturing Services,73000000
ce5f9825-93e4-11eb-8ad6-7326edce8d21,3m.com,United States | All 3M Products,All 3M Products for Safety,All 3M Products for Safety | 3M United States,https://www.3m.com/3M/en_US/p/c/i/safety/,3m Doodlebug,"3M Privacy Film 3M Fire Barrier Block B258 3M Automotive Window Film Black Chrome Series 3M Fire Barrier Plug 3M Fire Barrier Plug PLG4, 4 in, Maroon, 4/case 3M Chemical Sorbent Pillow P-300 Series Scotchgard Stone Floor Protector 3M Chemical Sorbent Particulate P-500 3M 3-in-1 Floor Cleaner Concentrate 24 3M Clean-Walk Replacement Pad 5842 3M Petroleum Sorbent Pad 3M Petroleum Sorbent Pad Medium Capacity MCP 3M TroubleShooter Finish Remover Concentrate 21 3M Doodlebug Blue Scrub Pad 8242 3M Fire Barrier Plank PK39 3M Steam Log Book 1266 3M Attest Biological Indicator 1262, for Steam Sterilization, 100 Each/Carton 3M Attest Biological Indicator 1262P, for Steam Sterilization 25 Each/Carton 3M Scott Ska-Pak AT Supplied-Air Respirator 3M Scott Air-Pak X3 Pro SCBA Peltor Sport Tactical 100 Electronic Hearing Protector 3M Scott Ska-Pak Plus Supplied-Air Respirator 3M Scott Vision C5 Facepiece with E-Z Flo C5 Regulator 3M Scott Vision C5 Facepiece with Radio Direct Interface",Livestock,10101500,Live animals,10100000,Live Plant and Animal Material and Accessories and Supplies,10000000
ce5f9825-93e4-11eb-8ad6-7326edce8d21,3m.com,United States | All 3M Products,All 3M Products for Transportation,All 3M Products for Transportation | 3M United States,https://www.3m.com/3M/en_US/p/c/i/transportation/,Industries Transportation,"3M Scotchcal Gloss Overlaminate 8508 3M Envision Gloss Wrap Overlaminate 8548G 3M Envision Luster Wrap Overlaminate 8549L 3M Scotch-Weld PUR Adhesive TS230 Off-White 3M Scotchcal Optically Clear Overlaminate 8914 3M Scotch-Weld Acrylic Adhesive DP8410NS 3M Automotive Window Film Crystalline Series 3M Scotchcal Gloss Overlaminate 8518 3M Sun Control Window Film Ceramic Series 3M Scotch-Weld Plastic & Rubber Instant Adhesive PR100 3M Cubitron ll Cloth Belt 784F 3M Thinsulate Acoustic Insulation TC2303 3M Sun Control Window Film Prestige Exterior Series 3M Scotch-Weld Urethane Adhesive DP604NS 3M Scotchcal Ultra-Matte Overlaminate 8915 3M Sound Deadening Pad 3M Scotch-Weld PUR Adhesive TS230, Black, 1/10 Gallon Cartridge, 5/case 3M Automotive Window Film Obsidian Series 3M Thinsulate Acoustic Insulation TC1503 3M Automotive Window Film FX-HP Series 3M Scotch-Weld PUR Adhesive TS230, Black, 5 Gallon Drum (36 lb), 1/Drum 3M Cloth Belt 767F 3M Sun Control Window Film Traditional Series 3M Thinsulate Acoustic Insulation SM600L",Intermodal cargo transport,78101900,Mail and cargo transport,78100000,Transportation and Storage and Mail Services,78000000
ce5f9825-93e4-11eb-8ad6-7326edce8d21,3m.com,United States | All 3M Products | Insulation,3M Insulation,3M Insulation | 3M United States,https://www.3m.com/3M/en_US/p/c/insulation/,Acoustic Insulation,"3M Engineered Damping Material EDM1029, 2.9 mm, Aluminum 3M Thinsulate High Temperature Acoustic Absorber HT400P 3M Thinsulate Acoustic Insulation TAI2047 3M Thinsulate Acoustic Insulation TAI1547 3M Engineered Damping Material EDM1016 3M Thinsulate Acoustic Insulation AU6002 3M Thinsulate Acoustic Insulation AU2020 3M Thinsulate Acoustic Insulation TAI3047 3M Thinsulate Acoustic Insulation TC3403 3M Thinsulate Acoustic Insulation SM300L 3M Thinsulate Acoustic Insulation TC2303 3M Thinsulate Acoustic Insulation TC2203 3M Sound Deadening Pad 3M Thinsulate Acoustic Insulation TC3303 3M Thinsulate Acoustic Insulation SM400L 3M Thinsulate Acoustic Insulation SM200L 3M Thinsulate Acoustic Insulation TC1503 3M Thinsulate High Temperature Acoustic Absorber HT500P 3M Thinsulate Acoustic Insulation TAI3027 3M Thinsulate High Temperature Acoustic Absorber HT500C 3M Thinsulate Acoustic Insulation SM600L 3M Thinsulate Acoustic Insulation AU2002 3M Thinsulate Acoustic Insulation AU6020 3M Thinsulate Acoustic Insulation AU3012",Specialty insulation,30141600,Insulation,30140000,Structures and Building and Construction and Manufacturing Components and Supplies,30000000
ce5f9825-93e4-11eb-8ad6-7326edce8d21,3m.com,United States | All 3M Products | Lab Supplies & Testing,3M Lab Supplies & Testing,3M Lab Supplies & Testing | 3M United States,https://www.3m.com/3M/en_US/p/c/lab-supplies-testing/,3m Lab Supplies,"3M Low Range Oil Quality Test Strips 3M Environmental Collection Swab ECS100, 100 EA/Pack 3M Transfer Pipette TP100, 100 EA/Pack 3M Petrifilm Plate Reader Advanced, 6558, Power Cord 3M Molecular Detection Instrument and Accessory Kit MDS100, 1 ea 3M Molecular Detection Assay 2 - STEC Gene Screen 3M Campylobacter Enrichment Broth, 250g, CE250, 12 Each/Case 3M Molecular Detection Assay 2 - Campylobacter, 96 Each/Case, MDA2CAM96 3M MOLECULAR DETECTION ASSAY 2 - SALMONELLA, MDA2SAL96, 96 Each/Case 3M MOLECULAR DETECTION ASSAY 2 - LISTERIA, 96 Each/Case, MDA2LIS96 3M MOLECULAR DETECTION ASSAY 2 - LISTERIA MONOCYTOGENES, 96 Each/Case, MDA2LMO96 3M Molecular Detection Assay 2 - Cronobacter, MDA2CRO96, 96 Each/Case 3M Molecular Detection Assay 2 - E. coli O157, 96 Each/Case, MDA2ECO96 3M MOLECULAR DETECTION MATRIX CONTROL MDMC96NA, 96 TESTS, 1 EA 3M Clean-Trace Hygiene Monitoring and Management System for Clean-Trace Luminometer and software, 1 per Case, LM1 3M Clean-Trace Surface ATP Test Swab, 100 Each/Case, UXL100 3M Clean-Trace Surface Positive Control ATP10, 10 per case 3M Clean-Trace Water - Free ATP AQF100, 100 per case 3M Clean-Trace Water Plus Total ATP Test, 100 Each/Case, AQT200 3M Clean-Trace Water Positive Control LWATP10, 10 per case 3M Clean-Trace Surface Protein (Allergen) Test Swab ALLTEC60, 60 Each/Case 3M Clean-Trace Surface Protein Plus Test Swab PRO100, 100 per case 3M Sponge-Stick 3M Swab-Sampler with Letheen Broth",General laboratory glassware and plasticware and supplies,41121800,Laboratory supplies and fixtures,41120000,Laboratory and Measuring and Observing and Testing Equipment,41000000
ce5f9825-93e4-11eb-8ad6-7326edce8d21,3m.com,United States | All 3M Products | Labels,3M Labels,3M Labels | 3M United States,https://www.3m.com/3M/en_US/p/c/labels/,3m Dot Matrix,"3M Foodservice Printed Label Tape 3M Press Printable Label Material 7868, White Polyester Gloss, Roll, Config 3M Removable Label Materials 3M Sheet and Screen Label Material 7028, Brushed Silver Polyester, Roll, Config 3M Tamper Evident Label Material 7935, White Void Polyester Gloss, 20 in x 27 in, 100 sheets per case 3M Overlaminate Label Material FM292, Clear Polyester, Roll, Config 3M Press Printable Label Material 7350/7861, Clear Polyester Gloss, 6 in x 1668 ft, 1 roll per case 3M Overlaminate Label Material FV02490N, Clear Textured Vinyl, 6 in x 1668 ft, 1 roll per case 3M Press Printable Label Material 7603, Soft Clear Vinyl, Roll, Config 3M Thermal Transfer Label Material 7815, White Polyester Matte, 4.5 in x 1668 ft, 1 roll per case 3M Dot Matrix Label Material 7880, White Polyester Matte Laser, 6 in x 1668 ft, 1 roll per case 3M Thermal Transfer Label Material 7864, White Polyester Gloss, Roll, Config 3M Sheet and Screen Label Material 9018FL, Brushed Silver Polyester, 20 in x 27 in, Short Brush Strokes, 100 sheets per case 3M Thermal Transfer Label Material 7816FL, White Polyester Gloss, Roll, Config 3M Sheet and Screen Label Material 7903, Bright Silver Polyester, Roll, Config 3M Thermal Transfer Label Material 7815, White Polyester Matte, 6 in x 1668 ft, 1 roll per case 3M Removable Label Material PS01730K, Matte White Polyolefin, Roll, Config 3M Thermal Transfer Label Material FM232, Matte Clear Polyester, Roll, Config 3M Sheet and Screen Label Material 7051-60, Soft White EL Vinyl, Roll, Config 3M Sheet and Screen Label Material 7909L, Brushed Silver Polyester, Long Brush Strokes, Roll, Config 3M Tamper Evident Label Material FMV01402, White Triangle VOID Polyester, Roll, Config 3M Sheet and Screen Label Material 7215SA, Bright Silver Polyester, Roll, Config 3M Overlaminate Label Material 7745FL, Matte Clear Polyester, 6 in x 1668 ft, 1 roll per case 3M Laser Printable Label Material FM01961K, White Polyester, Roll, Config",Matrix stimulation services,71131100,Oil and gas extraction and production enhancement services,71130000,Mining and oil and gas services,71000000
ce5f9825-93e4-11eb-8ad6-7326edce8d21,3m.com,United States | All 3M Products | Labels,3M Labels,3M Labels | 3M United States,https://www.3m.com/3M/en_US/p/c/labels/?No=24,3m Firestop Identification Labels,"3M Press Printable Label Material FV023202, Soft White Vinyl, Roll, Config 3M Sheet and Screen Label Material 7920, White Polyester, 20 in x 27 in, 100 sheets per case 3M Thermal Transfer Label Material FV022702, Soft White Vinyl, Roll, Config 3M Removable Label Material 7600, White Vinyl, 27 in x 1668 ft, 1 roll per case 3M Thermal Transfer Label Material 7776, White Polypropylene, 27 in x 1668 ft, 1 Roll/Case 3M Thermal Transfer Label Material OFM2802, Bright Silver Polyester, Roll, Config 3M Sheet and Screen Label Material 9017FL, Bright Silver Polyester, 20 in x 27 in, 100 sheets per case 3M Adhesive Laminates Label Materials 3M Foil Label Materials 3M Firestop Identification Labels 3M Press Printable Label Material FP024102, Matte White Polypropylene, Roll, Config 3M Durable Protective Film 7750AM 3M Tamper Evident Label Material 7381/7866, White Polyester, 54 in x 1668 ft, 1 Roll/Pallet 3M Tamper Evident Label Materials 3M Overlaminate Label Material FM1142, Clear Polyester, Roll, Config 3M Press Printable Label Material 7331FL, White Polyester Gloss, Roll, Config 3M Sheet and Screen Label Material 7051, Soft White EL Vinyl, 20 in x 27 in, 100 sheets per case 3M Thermal Transfer Label Material 7872, Platinum Polyester Gloss, 6 in x 1668 ft, 1 roll per case 3M Thermal Transfer Label Material OFM2902, Brushed Silver Polyester, Roll, Config 3M Thermal Transfer Label Material 3921, Matte White Acrylate, 6 in x 1668 ft, 1 roll per case 3M Thermal Transfer Ribbons 3M Dot Matrix Label Material FP010402, White Polypropylene, Roll, Config 3M Dot Matrix Label Material 7883HL, Silver Polyester Matte, Roll, Config 3M Health Care Label Material 7004, Bright White High Gloss Paper, Roll, Config",Electrical labels,55122000,Signage and accessories,55120000,Published Products,55000000
ce5f9825-93e4-11eb-8ad6-7326edce8d21,3m.com,United States | All 3M Products | Labels,3M Labels for Safety,3M Labels for Safety | 3M United States,https://www.3m.com/3M/en_US/p/c/labels/i/safety/,3m Foil Label,"3M Foil Label Materials 3M Firestop Identification Labels 3M Press Printable Label Materials 3M Foil Label Material 7800, Matte Silver Aluminum, Roll, Config 3M Foil Label Material 7800, Matte Silver Aluminum, 6 1/2 in x 1668 ft, 1 roll per case",Labels,55121600,Signage and accessories,55120000,Published Products,55000000
ce5f9825-93e4-11eb-8ad6-7326edce8d21,3m.com,United States | All 3M Products | Labels | Label Materials,3M Label Materials,3M Label Materials | 3M United States,https://www.3m.com/3M/en_US/p/c/labels/materials/,3m Digital Print Label Materials,"3M Sheet and Screen Label Material 7214SA-L, Brushed Silver Polyester, Sheet, Config 3M Press Printable Label Material 7871, White Polyester Gloss, 6 in x 1668 ft, 1 roll per case 3M Sheet and Screen Label Material 7028, Brushed Silver Polyester, Roll, Config 3M Sheet and Screen Label Material 7051, Soft White EL Vinyl, 20 in x 27 in, 100 sheets per case 3M Sheet and Screen Label Material 7033, Matte Silver Polyester, 20 in x 27 in, 100 sheets per case 3M Sheet and Screen Label Material 7214SA, Brushed Silver Polyester, Roll, Config 3M Thermal Transfer Label Material 7776, White Polypropylene, 27 in x 1668 ft, 1 Roll/Case 3M Overlaminate Label Material 7742, Clear Polyester, Roll, Config 3M Thermal Transfer Label Materials 3M Removable Label Material FP0862, Clear Polypropylene, 6 in x 1668 ft, 1 roll per case 3M Sheet and Screen Label Material 7903, Bright Silver Polyester, Roll, Config 3M Sheet and Screen Label Material 7034, White Polyester, Sheet, Config 3M Digital Print Label Materials 3M Sheet and Screen Label Material 7902, Soft White Vinyl, Roll, Config 3M Press Printable Label Material 7868, White Polyester Gloss, 6 in x 1668 ft, 1 Roll/Case 3M Sheet and Screen Label Material 7029, Clear Polyester, Roll, Config 3M Dot Matrix Label Material 7980, White Polyester, Roll, Config 3M Dot Matrix Label Material 7983, Matte Silver Polyester, Roll, Config 3M Overlaminate Label Material 7744FL, Matte Clear Polyester, Roll, Config 3M Tamper Evident Label Material 7937, Matte White VOID Polyester, 20 in x 27 in, 100 sheets per case 3M Overlaminate Label Material 7744, Matte Clear Polyester, Roll, Config 3M Tamper Evident Label Material 7381/7866, White, 55.5 in x 5050 ft, 1 roll per pallet, Untrimmed, International 3M Press Printable Label Material FV172, Soft Translucent Vinyl, Roll, Config 3M Overlaminate Label Material 7745FL, Matte Clear Polyester, 6 in x 1668 ft, 1 roll per case",Labels,55121600,Signage and accessories,55120000,Published Products,55000000
ce5f9825-93e4-11eb-8ad6-7326edce8d21,3m.com,United States | All 3M Products | Lubricants,3M Lubricants,3M Lubricants | 3M United States,https://www.3m.com/3M/en_US/p/c/lubricants/,3m Lubricants,Festool Cleaning and Lubricating Oil 3M Silicone Lubricant 3M Wire-Pulling Lubricant WL 3M Wire-Pulling Lubricant WLX 3M Wire-Pulling Lubricant WLC 3M Spray Lube 3M Thermally Conductive Grease TCG-2035 3M Silicone Spray Low VOC 60% 3M Multi Purpose Spray Lubricant 3M White Grease 3M Wire-Pulling Lubricant WLW 3M 5-Way Penetrant 3M Premium Mold and Tooling Compound 3M Silicone Paste 3M Silicone Lubricant 3M Copper Anti-Seize Brake Lube 3M Wire-Pulling Lubricant WLS 3M Silicone Grease,Lubricating preparations,15121500,Lubricants and oils and greases and anti corrosives,15120000,Fuels and Fuel Additives and Lubricants and Anti corrosive Materials,15000000
ce5f9825-93e4-11eb-8ad6-7326edce8d21,3m.com,United States | All 3M Products | Medical,3M Medical,3M Medical | 3M United States,https://www.3m.com/3M/en_US/p/c/medical/,3m Medical Foam Tape,"3M Attest Rapid Readout Biological Indicator 1294, for Ethylene Oxide Sterilization, 50 Each per Carton, 4 Cartons/Case 3M Medical Transfer Adhesive 4075, Extended Wear, Poly Liner, CONFIGURABLE 3M Microfluidic Diagnostic Tape 9792R, Single Sided Aluminum Tape, CONFIGURABLE 3M 9960FS Anti-Fog Face Shield Film, 6.8 mil, Jumbo, 49 in x 1800 yds 3M Medical Component 9818B, Flexfoam Closures, White, 11/32 IN wide x 5 1/4 IN long, 10 Strips/Sheet, 1,250 Sheets/Case 3M 9960FS Anti-Fog Face Shield Film, 14 mil, Jumbo, 50 in x 993 yds 3M Medical Hydrocolloid Tape 9943, Single Sided Polyurethane Backing, 80# Liner, Configurable 3M Surface Saver Plus Optical RX Lens Processing Tape, 1640, High Bond, 4 IN X 50 YD/Roll 12RLS/CASE 3M Comply Bowie-Dick Plus Test Pack 00135LF, 5 in x 4.375 in, 5 Bags/Case 3M Anti-Slip Optical RX Lens Processing Discs, 1705, 100 DISCS/BAG 5 BAGS PER BOX 3M Attest Super Rapid Readout Biological Indicator 1491 for Steam Sterilization 3M Medical Tape 4076, Polyester Spunlace Nonwoven Extended Wear, 83# Liner, CONFIGURABLE 3M Surgical Clipper Professional 9681, 1 Each/Case 3M Medical Tape 1776, Single Sided Polyester Spunlace Nonwoven Fabric, 83# Liner, Configurable 3M Attest Rapid Readout Biological lndicator 1295 for Vaporized Hydrogen Peroxide Sterilization 3M Attest Super Rapid Readout Biological Indicator 1492V, for Steam Sterilization, 50 Each/Carton 3M Medical Tape 1516, Single Sided Transparent Polyester without Liner, Configurable 3M Attest Rapid Readout Biological Indicator Test Pack 1298 for Ethylene Oxide Sterilization, 25 PK/BX, 2 BX/CS 3M Medical Foam Tape 9777L, Single Sided Polyvinyl Chloride, 72# liner, Configurable 3M Medical Tape 1509, Double Sided Transparent Polyethylene, 80# Liner, Configurable 3M Attest Super Rapid Readout Biological Indicator Test Pack 1496VF,for Steam Sterilization, 24 Set/Case 3M PRESS-ON Prism, 90-10100, 1.00 Diopter 3M Attest Auto-reader 390G, for Ethylene Oxide, 1 Each/Case 3M Medical Tape 1529, Single Sided Microporous Rayon Nonwoven Fabric, 83# Liner, CONFIGURABLE",Medical and surgical adherent tapes and related products for specialty use,42311700,Wound care products,42310000,Medical Equipment and Accessories and Supplies,42000000
ce5f9825-93e4-11eb-8ad6-7326edce8d21,3m.com,United States | All 3M Products | Office Supplies,3M Office Supplies,3M Office Supplies | 3M United States,https://www.3m.com/3M/en_US/p/c/office-supplies/,3m Office Supplies,"Post-it Super Sticky Notes, 3 in. x 3 in., Supernova Neons Collection, 12 Pads/Pack, 90 Sheets/Pad Post-it Super Sticky Notes, 4 in. x 6 in., Supernova Neons Collection, Lined, 5 Pads/Pack, 90 Sheets/Pad Post-it Super Sticky Notes, Assorted Sizes, Supernova Neons Collection, Lined, 15 Pads/Pack, 45 Sheets/Pad Post-it Super Sticky Notes, 4 in. x 4 in., Supernova Neons collection, 4 Pads/Pack, 90 Sheets/Pad, Lined Post-it Super Sticky Notes, 3 in. x 3 in., Supernova Neons Collection, 24 Pads/Pack, 70 Sheets/Pad Post-it Super Sticky Notes, 4 in. x 6 in., Supernova Neons Collection, 4 Pads/Pack, 45 Sheets/Pad, Lined Post-it Super Sticky Notes, 1 7/8 in. x 1 7/8 in., Supernova Neons Collection, 8 Pads/Pack, 90 Sheets/Pad Post-it Super Sticky Notes, 4 in x 4 in, Assorted Bright Colors, Lined, 3 Pads/Pack Post-it Super Sticky Notes, 3 in. x 3 in., Supernova Neons Collection, 6 Pads/Pack, 65 Sheets/Pad Post-it Super Sticky Dispenser Pop-up Notes, Supernova Neons Collection, 3 in x 3 in Post-it Super Sticky Dispenser Pop-up Notes, Supernova Neons Collection, 3 in x 3 in Post-it Super Sticky Notes, Assorted Sizes, Supernova Neons Collection, Lined and unlined, 4 Pads/Pack, 45 Sheets/Pad Post-it Super Sticky Notes, 4 in. x 6 in., Supernova Neons Collection, Lined, 3 Pads/Pack, 45 Sheets/Pad Post-it Super Sticky Notes, 3 in. x 3 in., Supernova Neons Collection, 24 Pads/Pack, 90 Sheets/Pad Post-it Super Sticky Notes, 4 in. x 4 in., Supernova Neons collection, 6 Pads/Pack, 90 Sheets/Pad, Lined Post-it Super Sticky Notes, 3 in. x 3 in., Supernova Neons Collection, 48 Pads/Pack, 70 Sheets/Pad Post-it Foil Tabs, 1 in x 1.5 in Post-it Super Sticky Notes, 4 in. x 6 in., Supernova Neons Collection, Lined, 3 Pads/Pack, 45 Sheets/Pad Post-it Super Sticky Notes, 3 in. x 3 in., Supernova Neons Collection, 6 Pads/Pack, 65 Sheets/Pad Post-it Super Sticky Notes, Supernova Neons color collection, Multiple sizes Post-it Super Sticky Notes, 3 in. x 3 in., Supernova Neons Collection, 3 Pads/Pack, 45 Sheets/Pad Post-it Super Sticky Notes, 4 in. x 4 in., Supernova Neons Collection, Lined, 4 Pads/Pack, 45 Sheets/Pad Post-it Super Sticky Notes, 4 in. x 4 in., Supernova Neons collection, 3 Pads/Pack, 70 Sheets/Pad, Lined Post-it Super Sticky Notes, 3 in. x 3 in., Supernova Neons Collection, 5 Pads/Pack, 90 Sheets/Pad",Desking systems,56112200,Commercial and industrial furniture,56110000,Furniture and Furnishings,56000000
